01.06.2020 13:49:41(01.06.2020 14:11:20 ~ 01.06.2020 15:49:41) > Undelivered Order. ShopID = 350. OrederID = 2451189. Weight = 3,968, Lat = 55,663513, Long = 37,517921, dist =0,68 km, arrivalTime =  2,05 min
01.06.2020 11:06:26(01.06.2020 11:49:20 ~ 01.06.2020 13:06:26) > Undelivered Order. ShopID = 2394. OrederID = 2435066. Weight = 4,176, Lat = 59,8579936182967, Long = 30,310122216008, dist =2,77 km, arrivalTime =  8,31 min
01.06.2020 11:18:17(01.06.2020 12:28:17 ~ 01.06.2020 13:18:17) > Undelivered Order. ShopID = 2394. OrederID = 2441063. Weight = 2,537, Lat = 59,861504, Long = 30,324905, dist =2,27 km, arrivalTime =  6,82 min
01.06.2020 11:21:00(01.06.2020 12:31:00 ~ 01.06.2020 13:21:00) > Undelivered Order. ShopID = 2394. OrederID = 2442052. Weight = 9,271, Lat = 59,861439, Long = 30,326307, dist =2,30 km, arrivalTime =  6,90 min
01.06.2020 13:39:11(01.06.2020 14:49:11 ~ 01.06.2020 15:39:11) > Undelivered Order. ShopID = 2394. OrederID = 2450942. Weight = 0,783, Lat = 59,864319, Long = 30,309374, dist =1,97 km, arrivalTime =  5,91 min
01.06.2020 10:08:01(01.06.2020 10:17:01 ~ 01.06.2020 12:08:01) > Undelivered Order. ShopID = 2396. OrederID = 2434527. Weight = 3,919, Lat = 50,5885993645218, Long = 36,5876003194226, dist =1,74 km, arrivalTime =  5,22 min
01.06.2020 10:45:16(01.06.2020 11:04:42 ~ 01.06.2020 12:45:16) > Undelivered Order. ShopID = 2396. OrederID = 2438322. Weight = 5,144, Lat = 50,5952766988142, Long = 36,5830832, dist =1,01 km, arrivalTime =  3,04 min
01.06.2020 13:07:05(01.06.2020 13:35:59 ~ 01.06.2020 15:07:05) > Undelivered Order. ShopID = 2396. OrederID = 2447973. Weight = 14,723, Lat = 50,60276, Long = 36,576279, dist =1,16 km, arrivalTime =  3,48 min
01.06.2020 14:23:51(01.06.2020 14:37:45 ~ 01.06.2020 16:23:51) > Undelivered Order. ShopID = 2396. OrederID = 2452471. Weight = 1,959, Lat = 50,599281, Long = 36,578236, dist =1,03 km, arrivalTime =  3,08 min
01.06.2020 14:53:05(01.06.2020 15:09:58 ~ 01.06.2020 16:53:05) > Undelivered Order. ShopID = 2396. OrederID = 2455687. Weight = 1,023, Lat = 50,6088264, Long = 36,5910781, dist =0,98 km, arrivalTime =  2,93 min
01.06.2020 18:17:29(01.06.2020 18:27:21 ~ 01.06.2020 20:17:29) > Undelivered Order. ShopID = 2396. OrederID = 2465902. Weight = 2,434, Lat = 50,6008897935458, Long = 36,5966889589326, dist =0,59 km, arrivalTime =  1,77 min
01.06.2020 11:11:27(01.06.2020 12:21:27 ~ 01.06.2020 13:11:27) > Undelivered Order. ShopID = 2408. OrederID = 2441017. Weight = 5,535, Lat = 59,910995, Long = 30,454985, dist =0,44 km, arrivalTime =  1,32 min
01.06.2020 14:43:58(01.06.2020 15:15:08 ~ 01.06.2020 16:43:58) > Undelivered Order. ShopID = 2408. OrederID = 2442698. Weight = 9,518, Lat = 59,9206774960221, Long = 30,4939774, dist =3,11 km, arrivalTime =  9,33 min
01.06.2020 20:58:53(01.06.2020 21:06:54 ~ 01.06.2020 22:58:53) > Undelivered Order. ShopID = 2408. OrederID = 2472484. Weight = 4,822, Lat = 59,9164513992766, Long = 30,4883181, dist =2,60 km, arrivalTime =  7,81 min
01.06.2020 11:36:53(01.06.2020 12:11:18 ~ 01.06.2020 13:36:53) > Undelivered Order. ShopID = 2413. OrederID = 2443148. Weight = 2,788, Lat = 54,2046474, Long = 37,6824482, dist =6,36 km, arrivalTime =  19,09 min
01.06.2020 11:57:13(01.06.2020 12:20:12 ~ 01.06.2020 13:57:13) > Undelivered Order. ShopID = 2413. OrederID = 2443060. Weight = 4,742, Lat = 54,190918, Long = 37,686813, dist =6,66 km, arrivalTime =  19,98 min
01.06.2020 12:37:28(01.06.2020 12:44:42 ~ 01.06.2020 14:37:28) > Undelivered Order. ShopID = 2413. OrederID = 2446630. Weight = 2,283, Lat = 54,221111, Long = 37,615273, dist =3,43 km, arrivalTime =  10,28 min
01.06.2020 15:16:16(01.06.2020 15:18:38 ~ 01.06.2020 17:16:16) > Undelivered Order. ShopID = 2413. OrederID = 2456976. Weight = 0,593, Lat = 54,1929763, Long = 37,6027061, dist =0,49 km, arrivalTime =  1,47 min
01.06.2020 16:12:13(01.06.2020 16:18:42 ~ 01.06.2020 18:12:13) > Undelivered Order. ShopID = 2413. OrederID = 2440966. Weight = 1,727, Lat = 54,1992464996101, Long = 37,6012623, dist =0,36 km, arrivalTime =  1,07 min
01.06.2020 16:16:15(01.06.2020 16:23:53 ~ 01.06.2020 18:16:15) > Undelivered Order. ShopID = 2413. OrederID = 2458660. Weight = 1,879, Lat = 54,193562, Long = 37,604664, dist =0,45 km, arrivalTime =  1,36 min
01.06.2020 16:39:12(01.06.2020 16:53:26 ~ 01.06.2020 18:39:12) > Undelivered Order. ShopID = 2413. OrederID = 2458011. Weight = 0,773, Lat = 54,2069649448129, Long = 37,668915132913, dist =5,40 km, arrivalTime =  16,19 min
01.06.2020 18:14:59(01.06.2020 18:23:49 ~ 01.06.2020 20:14:59) > Undelivered Order. ShopID = 2413. OrederID = 2466297. Weight = 4,106, Lat = 54,198673, Long = 37,586113, dist =1,28 km, arrivalTime =  3,84 min
01.06.2020 18:30:52(01.06.2020 18:52:24 ~ 01.06.2020 20:30:52) > Undelivered Order. ShopID = 2413. OrederID = 2466844. Weight = 4,017, Lat = 54,208698, Long = 37,614197, dist =1,87 km, arrivalTime =  5,60 min
01.06.2020 18:49:36(01.06.2020 19:13:54 ~ 01.06.2020 20:49:36) > Undelivered Order. ShopID = 2413. OrederID = 2468316. Weight = 5,075, Lat = 54,2019906, Long = 37,6783598, dist =6,00 km, arrivalTime =  17,99 min
01.06.2020 19:57:25(01.06.2020 20:10:23 ~ 01.06.2020 21:57:25) > Undelivered Order. ShopID = 2413. OrederID = 2471327. Weight = 2,843, Lat = 54,19363, Long = 37,586784, dist =1,26 km, arrivalTime =  3,79 min
01.06.2020 10:00:59(01.06.2020 10:17:54 ~ 01.06.2020 12:00:59) > Undelivered Order. ShopID = 2416. OrederID = 2434763. Weight = 5,159, Lat = 55,5035918996145, Long = 37,9474642, dist =0,25 km, arrivalTime =  0,74 min
01.06.2020 10:03:56(01.06.2020 10:28:48 ~ 01.06.2020 12:03:56) > Undelivered Order. ShopID = 2416. OrederID = 2435735. Weight = 10,339, Lat = 55,558659, Long = 37,859741, dist =9,99 km, arrivalTime =  29,97 min
01.06.2020 10:24:15(01.06.2020 10:43:12 ~ 01.06.2020 12:24:15) > Undelivered Order. ShopID = 2416. OrederID = 2437858. Weight = 5,875, Lat = 55,5437791992292, Long = 38,0187164, dist =7,84 km, arrivalTime =  23,52 min
01.06.2020 11:33:29(01.06.2020 12:43:29 ~ 01.06.2020 13:33:29) > Undelivered Order. ShopID = 2416. OrederID = 2441911. Weight = 18,42, Lat = 55,5266627029224, Long = 38,0554412137629, dist =8,91 km, arrivalTime =  26,74 min
01.06.2020 10:52:41(01.06.2020 12:00:07 ~ 01.06.2020 12:52:41) > Undelivered Order. ShopID = 2419. OrederID = 2439545. Weight = 13,283, Lat = 55,9655676996163, Long = 37,2089272, dist =4,05 km, arrivalTime =  12,15 min
01.06.2020 14:12:43(01.06.2020 14:32:15 ~ 01.06.2020 16:12:43) > Undelivered Order. ShopID = 2419. OrederID = 2444804. Weight = 3,588, Lat = 55,973007, Long = 37,154915, dist =1,27 km, arrivalTime =  3,80 min
01.06.2020 20:54:23(01.06.2020 21:01:05 ~ 01.06.2020 22:54:23) > Undelivered Order. ShopID = 2428. OrederID = 2473180. Weight = 3,072, Lat = 55,754688, Long = 37,877586, dist =0,30 km, arrivalTime =  0,90 min
01.06.2020 19:48:05(01.06.2020 20:00:31 ~ 01.06.2020 21:48:05) > Undelivered Order. ShopID = 2429. OrederID = 2470973. Weight = 2,341, Lat = 55,617657, Long = 37,647999, dist =1,50 km, arrivalTime =  4,51 min
01.06.2020 20:51:11(01.06.2020 21:01:58 ~ 01.06.2020 22:51:11) > Undelivered Order. ShopID = 2454. OrederID = 2472638. Weight = 1,241, Lat = 56,758411, Long = 37,147907, dist =3,04 km, arrivalTime =  9,12 min
01.06.2020 17:30:26(01.06.2020 18:19:19 ~ 01.06.2020 19:30:26) > Undelivered Order. ShopID = 2496. OrederID = 2463383. Weight = 6,233, Lat = 55,816795, Long = 37,721134, dist =0,47 km, arrivalTime =  1,41 min
01.06.2020 10:37:14(01.06.2020 10:46:30 ~ 01.06.2020 12:37:14) > Undelivered Order. ShopID = 2539. OrederID = 2435265. Weight = 5,423, Lat = 54,387962, Long = 48,607574, dist =2,70 km, arrivalTime =  8,09 min
01.06.2020 12:11:44(01.06.2020 12:22:15 ~ 01.06.2020 14:11:44) > Undelivered Order. ShopID = 2539. OrederID = 2441374. Weight = 4,16, Lat = 54,350597, Long = 48,533794, dist =4,95 km, arrivalTime =  14,86 min
01.06.2020 14:02:48(01.06.2020 14:11:07 ~ 01.06.2020 16:02:48) > Undelivered Order. ShopID = 2539. OrederID = 2452159. Weight = 8,05, Lat = 54,353142, Long = 48,527523, dist =5,18 km, arrivalTime =  15,53 min
01.06.2020 14:38:06(01.06.2020 14:57:06 ~ 01.06.2020 16:38:06) > Undelivered Order. ShopID = 2539. OrederID = 2450071. Weight = 3,565, Lat = 54,3772081988319, Long = 48,6007341, dist =1,37 km, arrivalTime =  4,10 min
01.06.2020 14:59:20(01.06.2020 15:03:04 ~ 01.06.2020 16:59:20) > Undelivered Order. ShopID = 2539. OrederID = 2455628. Weight = 1,4, Lat = 54,3772081988319, Long = 48,6007341, dist =1,37 km, arrivalTime =  4,10 min
01.06.2020 16:43:59(01.06.2020 16:46:50 ~ 01.06.2020 18:43:59) > Undelivered Order. ShopID = 2539. OrederID = 2461661. Weight = 0,48, Lat = 54,3507215996105, Long = 48,5355258, dist =4,84 km, arrivalTime =  14,51 min
01.06.2020 16:46:50(01.06.2020 16:57:39 ~ 01.06.2020 18:46:50) > Undelivered Order. ShopID = 2539. OrederID = 2461185. Weight = 2,57, Lat = 54,356407, Long = 48,531906, dist =4,67 km, arrivalTime =  14,00 min
01.06.2020 10:58:21(01.06.2020 11:38:39 ~ 01.06.2020 12:58:21) > Undelivered Order. ShopID = 2544. OrederID = 2440621. Weight = 14,63, Lat = 55,793445, Long = 37,886348, dist =0,37 km, arrivalTime =  1,12 min
01.06.2020 18:33:41(01.06.2020 18:39:18 ~ 01.06.2020 20:33:41) > Undelivered Order. ShopID = 2544. OrederID = 2467140. Weight = 2,133, Lat = 55,7922250996156, Long = 37,8899105, dist =0,33 km, arrivalTime =  1,00 min
01.06.2020 18:20:12(01.06.2020 18:50:16 ~ 01.06.2020 20:20:12) > Undelivered Order. ShopID = 2544. OrederID = 2465754. Weight = 7,106, Lat = 55,79226, Long = 37,887813, dist =0,24 km, arrivalTime =  0,71 min
01.06.2020 19:05:50(01.06.2020 19:06:28 ~ 01.06.2020 21:05:50) > Undelivered Order. ShopID = 2544. OrederID = 2469126. Weight = 0,74, Lat = 55,792113, Long = 37,887229, dist =0,20 km, arrivalTime =  0,61 min
01.06.2020 18:52:35(01.06.2020 19:12:24 ~ 01.06.2020 20:52:35) > Undelivered Order. ShopID = 2544. OrederID = 2435755. Weight = 3,201, Lat = 55,791862, Long = 37,886265, dist =0,16 km, arrivalTime =  0,48 min
01.06.2020 18:57:54(01.06.2020 19:31:15 ~ 01.06.2020 20:57:54) > Undelivered Order. ShopID = 2544. OrederID = 2468774. Weight = 6,953, Lat = 55,790838, Long = 37,88898, dist =0,19 km, arrivalTime =  0,57 min
01.06.2020 10:32:54(01.06.2020 11:34:56 ~ 01.06.2020 12:32:54) > Undelivered Order. ShopID = 2547. OrederID = 2438303. Weight = 4,963, Lat = 55,826515, Long = 37,623005, dist =0,29 km, arrivalTime =  0,87 min
01.06.2020 15:50:27(01.06.2020 16:38:24 ~ 01.06.2020 17:50:27) > Undelivered Order. ShopID = 2547. OrederID = 2455573. Weight = 10,424, Lat = 55,803516, Long = 37,630131, dist =2,85 km, arrivalTime =  8,54 min
01.06.2020 16:13:23(01.06.2020 16:47:15 ~ 01.06.2020 18:13:23) > Undelivered Order. ShopID = 2547. OrederID = 2457783. Weight = 17,358, Lat = 55,8254731992314, Long = 37,6242498, dist =0,20 km, arrivalTime =  0,61 min
01.06.2020 16:30:25(01.06.2020 16:51:25 ~ 01.06.2020 18:30:25) > Undelivered Order. ShopID = 2547. OrederID = 2454152. Weight = 44,397, Lat = 55,823467, Long = 37,621651, dist =0,13 km, arrivalTime =  0,40 min
01.06.2020 18:30:19(01.06.2020 19:02:27 ~ 01.06.2020 20:30:19) > Undelivered Order. ShopID = 2547. OrederID = 2462267. Weight = 3,508, Lat = 55,816311, Long = 37,637009, dist =1,54 km, arrivalTime =  4,61 min
01.06.2020 12:18:43(01.06.2020 13:28:43 ~ 01.06.2020 14:18:43) > Undelivered Order. ShopID = 2554. OrederID = 2444262. Weight = 7,19, Lat = 55,7387407976922, Long = 37,5311014, dist =0,45 km, arrivalTime =  1,36 min
01.06.2020 18:07:39(01.06.2020 18:09:27 ~ 01.06.2020 20:07:39) > Undelivered Order. ShopID = 2554. OrederID = 2466222. Weight = 0,403, Lat = 55,742188, Long = 37,520645, dist =0,79 km, arrivalTime =  2,36 min
01.06.2020 18:24:52(01.06.2020 18:31:18 ~ 01.06.2020 20:24:52) > Undelivered Order. ShopID = 2554. OrederID = 2467225. Weight = 2,688, Lat = 55,7375746, Long = 37,5182922, dist =0,57 km, arrivalTime =  1,72 min
01.06.2020 18:51:00(01.06.2020 19:07:42 ~ 01.06.2020 20:51:00) > Undelivered Order. ShopID = 2554. OrederID = 2468407. Weight = 11, Lat = 55,736508, Long = 37,522054, dist =0,30 km, arrivalTime =  0,89 min
01.06.2020 18:57:54(01.06.2020 19:11:52 ~ 01.06.2020 20:57:54) > Undelivered Order. ShopID = 2554. OrederID = 2468770. Weight = 7,591, Lat = 55,736424, Long = 37,5220575, dist =0,30 km, arrivalTime =  0,90 min
01.06.2020 19:06:52(01.06.2020 19:14:29 ~ 01.06.2020 21:06:52) > Undelivered Order. ShopID = 2554. OrederID = 2469199. Weight = 2,371, Lat = 55,7357009, Long = 37,5196781, dist =0,50 km, arrivalTime =  1,50 min
01.06.2020 19:33:53(01.06.2020 19:39:53 ~ 01.06.2020 21:33:53) > Undelivered Order. ShopID = 2554. OrederID = 2469902. Weight = 3,018, Lat = 55,741348, Long = 37,522186, dist =0,63 km, arrivalTime =  1,90 min
01.06.2020 20:09:21(01.06.2020 20:12:55 ~ 01.06.2020 22:09:21) > Undelivered Order. ShopID = 2554. OrederID = 2471826. Weight = 7,523, Lat = 55,7360296996154, Long = 37,5287112, dist =0,26 km, arrivalTime =  0,77 min
01.06.2020 20:46:29(01.06.2020 20:50:17 ~ 01.06.2020 22:46:29) > Undelivered Order. ShopID = 2554. OrederID = 2471309. Weight = 1,549, Lat = 55,738102, Long = 37,528828, dist =0,26 km, arrivalTime =  0,79 min
01.06.2020 10:36:59(01.06.2020 11:20:59 ~ 01.06.2020 12:36:59) > Undelivered Order. ShopID = 2565. OrederID = 2439052. Weight = 6,523, Lat = 55,737778, Long = 37,503288, dist =0,40 km, arrivalTime =  1,21 min
01.06.2020 10:36:56(01.06.2020 11:43:12 ~ 01.06.2020 12:36:56) > Undelivered Order. ShopID = 2565. OrederID = 2439265. Weight = 11,786, Lat = 55,7475103, Long = 37,4968871, dist =0,98 km, arrivalTime =  2,95 min
01.06.2020 11:24:07(01.06.2020 11:53:53 ~ 01.06.2020 13:24:07) > Undelivered Order. ShopID = 2565. OrederID = 2441657. Weight = 10,851, Lat = 55,7442525976923, Long = 37,4911123, dist =0,91 km, arrivalTime =  2,72 min
01.06.2020 11:07:24(01.06.2020 11:54:09 ~ 01.06.2020 13:07:24) > Undelivered Order. ShopID = 2565. OrederID = 2440796. Weight = 10,062, Lat = 55,74123, Long = 37,494694, dist =0,50 km, arrivalTime =  1,51 min
01.06.2020 15:03:01(01.06.2020 15:38:12 ~ 01.06.2020 17:03:01) > Undelivered Order. ShopID = 2565. OrederID = 2455544. Weight = 15,271, Lat = 55,748444, Long = 37,499817, dist =1,05 km, arrivalTime =  3,16 min
01.06.2020 15:04:37(01.06.2020 15:52:31 ~ 01.06.2020 17:04:37) > Undelivered Order. ShopID = 2565. OrederID = 2455568. Weight = 4,083, Lat = 55,7464265405645, Long = 37,4972093014974, dist =0,84 km, arrivalTime =  2,51 min
01.06.2020 15:52:13(01.06.2020 16:35:07 ~ 01.06.2020 17:52:13) > Undelivered Order. ShopID = 2565. OrederID = 2457731. Weight = 5,068, Lat = 55,73627832301, Long = 37,4946023888399, dist =0,76 km, arrivalTime =  2,29 min
01.06.2020 16:14:29(01.06.2020 16:58:05 ~ 01.06.2020 18:14:29) > Undelivered Order. ShopID = 2565. OrederID = 2460129. Weight = 15,375, Lat = 55,7364082, Long = 37,4914417, dist =0,93 km, arrivalTime =  2,78 min
01.06.2020 18:20:01(01.06.2020 18:41:37 ~ 01.06.2020 20:20:01) > Undelivered Order. ShopID = 2565. OrederID = 2446707. Weight = 3,213, Lat = 55,735763159073, Long = 37,4943864389055, dist =0,83 km, arrivalTime =  2,48 min
01.06.2020 19:47:24(01.06.2020 19:52:25 ~ 01.06.2020 21:47:24) > Undelivered Order. ShopID = 2565. OrederID = 2471037. Weight = 0,708, Lat = 55,7357582645398, Long = 37,4943044935451, dist =0,83 km, arrivalTime =  2,49 min
01.06.2020 19:57:55(01.06.2020 20:23:57 ~ 01.06.2020 21:57:55) > Undelivered Order. ShopID = 2565. OrederID = 2467481. Weight = 9,236, Lat = 55,738762, Long = 37,491425, dist =0,78 km, arrivalTime =  2,34 min
01.06.2020 20:19:15(01.06.2020 20:41:03 ~ 01.06.2020 22:19:15) > Undelivered Order. ShopID = 2565. OrederID = 2471720. Weight = 8,578, Lat = 55,746429, Long = 37,496639, dist =0,85 km, arrivalTime =  2,56 min
01.06.2020 20:17:03(01.06.2020 20:46:47 ~ 01.06.2020 22:17:03) > Undelivered Order. ShopID = 2565. OrederID = 2471790. Weight = 1,893, Lat = 55,748596, Long = 37,514648, dist =1,47 km, arrivalTime =  4,40 min
01.06.2020 16:15:12(01.06.2020 16:41:30 ~ 01.06.2020 18:15:12) > Undelivered Order. ShopID = 2568. OrederID = 2459128. Weight = 12,012, Lat = 59,8338817237411, Long = 30,1771968753786, dist =1,65 km, arrivalTime =  4,96 min
01.06.2020 16:57:23(01.06.2020 17:27:25 ~ 01.06.2020 18:57:23) > Undelivered Order. ShopID = 2568. OrederID = 2462037. Weight = 9,832, Lat = 59,826443, Long = 30,168451, dist =2,43 km, arrivalTime =  7,30 min
01.06.2020 13:50:27(01.06.2020 14:44:03 ~ 01.06.2020 15:50:27) > Undelivered Order. ShopID = 2583. OrederID = 2451163. Weight = 3,922, Lat = 55,514203, Long = 37,37509, dist =2,08 km, arrivalTime =  6,25 min
01.06.2020 15:21:35(01.06.2020 16:31:35 ~ 01.06.2020 17:21:35) > Undelivered Order. ShopID = 2586. OrederID = 2456327. Weight = 1,942, Lat = 55,739811, Long = 37,474346, dist =0,81 km, arrivalTime =  2,44 min
01.06.2020 19:15:11(01.06.2020 20:03:08 ~ 01.06.2020 21:15:11) > Undelivered Order. ShopID = 2586. OrederID = 2451394. Weight = 15,808, Lat = 55,730984, Long = 37,469341, dist =1,43 km, arrivalTime =  4,28 min
01.06.2020 20:10:37(01.06.2020 20:35:17 ~ 01.06.2020 22:10:37) > Undelivered Order. ShopID = 2586. OrederID = 2471938. Weight = 6,374, Lat = 55,738063, Long = 37,4687138, dist =1,18 km, arrivalTime =  3,53 min
01.06.2020 14:24:36(01.06.2020 15:34:36 ~ 01.06.2020 16:24:36) > Undelivered Order. ShopID = 2607. OrederID = 2453991. Weight = 5,237, Lat = 55,9055588, Long = 37,7129229, dist =1,30 km, arrivalTime =  3,91 min
01.06.2020 10:11:43(01.06.2020 11:21:43 ~ 01.06.2020 12:11:43) > Undelivered Order. ShopID = 2617. OrederID = 2436950. Weight = 3,399, Lat = 54,2710766996103, Long = 48,2896111, dist =10,53 km, arrivalTime =  31,60 min
01.06.2020 11:23:23(01.06.2020 11:41:01 ~ 01.06.2020 13:23:23) > Undelivered Order. ShopID = 2617. OrederID = 2433495. Weight = 2,633, Lat = 54,301464, Long = 48,294701, dist =8,26 km, arrivalTime =  24,77 min
01.06.2020 12:29:13(01.06.2020 13:39:13 ~ 01.06.2020 14:29:13) > Undelivered Order. ShopID = 2617. OrederID = 2446452. Weight = 1,188, Lat = 54,302704, Long = 48,371288, dist =2,98 km, arrivalTime =  8,94 min
01.06.2020 13:50:32(01.06.2020 14:05:55 ~ 01.06.2020 15:50:32) > Undelivered Order. ShopID = 2617. OrederID = 2450025. Weight = 7,003, Lat = 54,303318, Long = 48,339549, dist =4,91 km, arrivalTime =  14,74 min
01.06.2020 13:51:04(01.06.2020 14:09:45 ~ 01.06.2020 15:51:04) > Undelivered Order. ShopID = 2617. OrederID = 2450910. Weight = 3,274, Lat = 54,3533406996105, Long = 48,3822824, dist =4,61 km, arrivalTime =  13,82 min
01.06.2020 19:31:41(01.06.2020 19:41:01 ~ 01.06.2020 21:31:41) > Undelivered Order. ShopID = 2617. OrederID = 2469792. Weight = 2,056, Lat = 54,337113497663, Long = 48,3944762, dist =2,32 km, arrivalTime =  6,96 min
01.06.2020 11:18:08(01.06.2020 11:24:58 ~ 01.06.2020 13:18:08) > Undelivered Order. ShopID = 2622. OrederID = 2441954. Weight = 0,768, Lat = 55,78062, Long = 49,2431961, dist =2,61 km, arrivalTime =  7,84 min
01.06.2020 11:35:17(01.06.2020 11:40:37 ~ 01.06.2020 13:35:17) > Undelivered Order. ShopID = 2622. OrederID = 2442352. Weight = 1,103, Lat = 55,8010940996156, Long = 49,2440448, dist =5,29 km, arrivalTime =  15,87 min
01.06.2020 14:35:04(01.06.2020 14:40:12 ~ 01.06.2020 16:35:04) > Undelivered Order. ShopID = 2622. OrederID = 2454170. Weight = 0,603, Lat = 55,771576, Long = 49,23653, dist =1,31 km, arrivalTime =  3,94 min
01.06.2020 14:43:24(01.06.2020 14:58:05 ~ 01.06.2020 16:43:24) > Undelivered Order. ShopID = 2622. OrederID = 2455093. Weight = 3,446, Lat = 55,7456419, Long = 49,2113843, dist =2,70 km, arrivalTime =  8,10 min
01.06.2020 15:07:02(01.06.2020 15:20:42 ~ 01.06.2020 17:07:02) > Undelivered Order. ShopID = 2622. OrederID = 2443075. Weight = 2,029, Lat = 55,746613, Long = 49,223873, dist =2,16 km, arrivalTime =  6,47 min
01.06.2020 15:35:12(01.06.2020 15:44:19 ~ 01.06.2020 17:35:12) > Undelivered Order. ShopID = 2622. OrederID = 2457987. Weight = 4,295, Lat = 55,7398523, Long = 49,2172124, dist =3,17 km, arrivalTime =  9,52 min
01.06.2020 16:26:42(01.06.2020 16:38:15 ~ 01.06.2020 18:26:42) > Undelivered Order. ShopID = 2622. OrederID = 2457523. Weight = 2,968, Lat = 55,7369572996153, Long = 49,2073177, dist =3,84 km, arrivalTime =  11,53 min
01.06.2020 16:50:23(01.06.2020 17:06:22 ~ 01.06.2020 18:50:23) > Undelivered Order. ShopID = 2622. OrederID = 2462185. Weight = 0,178, Lat = 55,7550785, Long = 49,2141377, dist =1,66 km, arrivalTime =  4,97 min
01.06.2020 18:58:08(01.06.2020 19:05:55 ~ 01.06.2020 20:58:08) > Undelivered Order. ShopID = 2622. OrederID = 2467208. Weight = 2,013, Lat = 55,7615344996154, Long = 49,2335376, dist =0,10 km, arrivalTime =  0,31 min
01.06.2020 19:02:11(01.06.2020 19:13:59 ~ 01.06.2020 21:02:11) > Undelivered Order. ShopID = 2622. OrederID = 2467950. Weight = 1,453, Lat = 55,753735, Long = 49,200867, dist =2,62 km, arrivalTime =  7,85 min
01.06.2020 19:26:35(01.06.2020 19:51:49 ~ 01.06.2020 21:26:35) > Undelivered Order. ShopID = 2622. OrederID = 2468993. Weight = 8,739, Lat = 55,7649194988464, Long = 49,235246, dist =0,44 km, arrivalTime =  1,32 min
01.06.2020 11:49:14(01.06.2020 12:01:10 ~ 01.06.2020 13:49:14) > Undelivered Order. ShopID = 2628. OrederID = 2443549. Weight = 5,613, Lat = 59,849506, Long = 30,151718, dist =0,25 km, arrivalTime =  0,76 min
01.06.2020 18:26:21(01.06.2020 19:03:52 ~ 01.06.2020 20:26:21) > Undelivered Order. ShopID = 2628. OrederID = 2465738. Weight = 10,957, Lat = 59,846184, Long = 30,106483, dist =3,30 km, arrivalTime =  9,91 min
